osm_id,osm_type,category,name,lat,lon,bbox_area_m2,tags,cross_track_nm,along_track_nm,within_preferred_corridor
6416924,relation,lake_or_pond,South Lake,42.3386226,-88.106223,61296.02317018158,"{""name"": ""South Lake"", ""natural"": ""water"", ""type"": ""multipolygon"", ""water"": ""lake""}",-0.772933255125757,1.4644790569285824,False
6767901,relation,lake_or_pond,Twin Lakes,46.35056845,-91.73545575,2094446.08169651,"{""name"": ""Twin Lakes"", ""natural"": ""water"", ""source"": ""NHD"", ""type"": ""multipolygon""}",-0.8552466866566261,288.2812446726393,False
7291421,relation,lake_or_pond,Lost Lake,44.33960085,-89.80715685,61500.804727224364,"{""name"": ""Lost Lake"", ""natural"": ""water"", ""type"": ""multipolygon"", ""water"": ""pond""}",0.41565348292846027,142.69754093854618,False
7791477,relation,lake_or_pond,Long Lake,42.37462995,-88.1282153,3325557.8074238393,"{""intermittent"": ""no"", ""name"": ""Long Lake"", ""natural"": ""water"", ""salt"": ""no"", ""source"": ""Bing"", ""tidal"": ""no"", ""type"": ""multipolygon"", ""water"": ""lake""}",-0.4697609262722824,3.816920031461874,False
9132298,relation,lake_or_pond,,45.547243,-90.9584232,698296.5072539235,"{""natural"": ""water"", ""nhd:com_id"": ""69887470"", ""nhd:fcode"": ""46006"", ""nhd:fdate"": ""Fri Feb 07 00:00:00 CST 2003"", ""type"": ""multipolygon"", ""water"": ""river""}",-0.8197999115122978,230.15658436795496,False
10481063,relation,lake_or_pond,Doyle's Lake,42.815801050000005,-88.50573499999999,493157.4516926252,"{""name"": ""Doyle's Lake"", ""natural"": ""water"", ""type"": ""multipolygon"", ""water"": ""lake""}",-0.7093016902073173,35.12155244693847,False
10481065,relation,lake_or_pond,Swift Lake,42.8180106,-88.51245695,166975.56267101024,"{""intermittent"": ""no"", ""name"": ""Swift Lake"", ""natural"": ""water"", ""ref:wbic"": ""741800"", ""salt"": ""no"", ""type"": ""multipolygon"", ""water"": ""pond"", ""website"": ""https://dnr.wi.gov/lakes/lakepages/LakeDetail.aspx?wbic=741800"", ""wikidata"": ""Q49312655""}",-0.8905291617501928,35.390621551794425,False
10484438,relation,lake_or_pond,Willow Pond,42.79990635,-88.4468703,125858.18557600092,"{""name"": ""Willow Pond"", ""natural"": ""water"", ""type"": ""multipolygon""}",0.9884983581380812,32.941836094641445,False
10856297,relation,lake_or_pond,Kilby Lake,43.803677300000004,-89.3541012,274046.5751430805,"{""gnis:feature_id"": ""1567473"", ""name"": ""Kilby Lake"", ""natural"": ""water"", ""type"": ""multipolygon"", ""water"": ""lake"", ""wikidata"": ""Q35718427"", ""wikipedia"": ""ceb:Kilby Lake""}",-0.48059162389919213,105.06108082603339,False
10976202,relation,lake_or_pond,,46.67963335,-92.02110565,1752169.2262151197,"{""natural"": ""water"", ""nhd:com_id"": ""111725159"", ""nhd:fdate"": ""Mon Nov 17 00:00:00 CST 2003"", ""type"": ""multipolygon"", ""water"": ""river""}",0.5169423921652534,311.2542457184494,False
18808656,relation,lake_or_pond,Saint Louis River Estuary,46.72683255,-92.09135425,229022439.3930608,"{""name"": ""Saint Louis River Estuary"", ""natural"": ""water"", ""type"": ""multipolygon"", ""water"": ""river""}",-0.2685864807516795,315.22664294284266,False
